location[plate]	cellline	cellline[HMSLid]	treatmentfile	treatmentfile[DesignNumber]	untrt	location[well]	cellcount	Nuclei_LDR_NumberOfObjects	Nuclei_Hoechst_LDRpos_NumberOfObjects	readout[timestamp]	drug1[timestamp]	drug1	drug1[HMSLid]	drug1[conc]=uM	drug2[timestamp]	drug2	drug2[HMSLid]	drug2[conc]=uM	pert_type
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	L09	1573	3	30	735907.1248	735906.7	Saracatinib	HMSL10032	1.9245	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	L09	4095	42	416	735907.7404	735906.7	Saracatinib	HMSL10032	1.9245	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	L10	2764	11	70	735907.1248	735906.7	Saracatinib	HMSL10032	1.1111	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	L10	4773	17	232	735907.7404	735906.7	Saracatinib	HMSL10032	1.1111	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	L11	1314	33	92	735907.1248	735906.7	AZD8330	HMSL10164	1.1111	735906.7	-	-	0	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	L11	2644	785	916	735907.7404	735906.7	AZD8330	HMSL10164	1.1111	735906.7	-	-	0	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	L12	538	312	400	735907.1248	735906.7	Foretinib	HMSL10157	3.3333	735906.7	GSK1059615	HMSL10172	1.1111	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	L12	1527	57	296	735907.7404	735906.7	Foretinib	HMSL10157	3.3333	735906.7	GSK1059615	HMSL10172	1.1111	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	L13	3540	7	36	735907.1248	735906.7	GSK1059615	HMSL10172	0.37037	735906.7	-	-	0	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	L13	6711	64	255	735907.7404	735906.7	GSK1059615	HMSL10172	0.37037	735906.7	-	-	0	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	L14	2773	23	109	735907.1248	735906.7	Foretinib	HMSL10157	0.37037	735906.7	-	-	0	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	L14	5614	31	239	735907.7404	735906.7	Foretinib	HMSL10157	0.37037	735906.7	-	-	0	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	L15	2607	17	71	735907.1248	735906.7	TAE684	HMSL10024	1.1111	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	L15	5840	49	277	735907.7404	735906.7	TAE684	HMSL10024	1.1111	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	L16	587	62	120	735907.1248	735906.7	Saracatinib	HMSL10032	3.3333	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	L16	2642	113	550	735907.7404	735906.7	Saracatinib	HMSL10032	3.3333	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	L17	528	178	318	735907.1248	735906.7	Foretinib	HMSL10157	3.3333	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	L17	1325	107	432	735907.7404	735906.7	Foretinib	HMSL10157	3.3333	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	L18	1070	52	149	735907.1248	735906.7	AZD628	HMSL10050	3.3333	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	L18	1942	351	505	735907.7404	735906.7	AZD628	HMSL10050	3.3333	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	L19	1304	53	130	735907.1248	735906.7	TAE684	HMSL10024	1.9245	735906.7	AEW541	HMSL10122	3.3333	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	L19	4516	43	391	735907.7404	735906.7	TAE684	HMSL10024	1.9245	735906.7	AEW541	HMSL10122	3.3333	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	L20	1218	31	90	735907.1248	735906.7	AZD8330	HMSL10164	0.013333	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	L20	3200	86	551	735907.7404	735906.7	AZD8330	HMSL10164	0.013333	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	L21	3208	12	59	735907.1248	735906.7	Saracatinib	HMSL10032	0.37037	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	L21	5517	26	246	735907.7404	735906.7	Saracatinib	HMSL10032	0.37037	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	L22	1224	10	68	735907.1248	735906.7	Saracatinib	HMSL10032	3.3333	735906.7	WYE125132	HMSL10064	0.04	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	L22	3326	24	196	735907.7404	735906.7	Saracatinib	HMSL10032	3.3333	735906.7	WYE125132	HMSL10064	0.04	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	L23	2136	26	77	735907.1248	735906.7	AZD628	HMSL10050	1.1111	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	L23	3843	150	802	735907.7404	735906.7	AZD628	HMSL10050	1.1111	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	L24	1160.9407	23	69	735907.1248	735906.7	Dasatinib	HMSL10020	0.12346	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	L24	2418.2276	44.2133	510.5552	735907.7404	735906.7	Dasatinib	HMSL10020	0.12346	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M01	1003.1861	45	221	735907.1248	735906.7	Dasatinib	HMSL10020	0.37037	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M01	561.0107	68.3296	125.5735	735907.7404	735906.7	Dasatinib	HMSL10020	0.37037	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M02	1431	95	207	735907.1248	735906.7	Foretinib	HMSL10157	0.37037	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M02	1017	53	238	735907.7404	735906.7	Foretinib	HMSL10157	0.37037	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M03	1208	52	118	735907.1248	735906.7	AZD8330	HMSL10164	0.12346	735906.7	WYE125132	HMSL10064	0.37037	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M03	1636	394	520	735907.7404	735906.7	AZD8330	HMSL10164	0.12346	735906.7	WYE125132	HMSL10064	0.37037	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M04	728	107	155	735907.1248	735906.7	AZD8330	HMSL10164	0.04	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M04	3264	217	771	735907.7404	735906.7	AZD8330	HMSL10164	0.04	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M05	2554	23	82	735907.1248	735906.7	AZD628	HMSL10050	1.1111	735906.7	-	-	0	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M05	3562	228	803	735907.7404	735906.7	AZD628	HMSL10050	1.1111	735906.7	-	-	0	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M06	2726	16	102	735907.1248	735906.7	TAE684	HMSL10024	1.1111	735906.7	-	-	0	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M06	4761	29	157	735907.7404	735906.7	TAE684	HMSL10024	1.1111	735906.7	-	-	0	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M07	1091	44	235	735907.1248	735906.7	Dasatinib	HMSL10020	1.1111	735906.7	-	-	0	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M07	913	107	201	735907.7404	735906.7	Dasatinib	HMSL10020	1.1111	735906.7	-	-	0	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M08	1824	59	198	735907.1248	735906.7	Neratinib	HMSL10018	3.3333	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M08	5526	77	564	735907.7404	735906.7	Neratinib	HMSL10018	3.3333	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M09	1548	30	99	735907.1248	735906.7	AZD628	HMSL10050	1.1111	735906.7	GSK1059615	HMSL10172	1.1111	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M09	3515	202	956	735907.7404	735906.7	AZD628	HMSL10050	1.1111	735906.7	GSK1059615	HMSL10172	1.1111	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M10	522	40	122	735907.1248	735906.7	Dasatinib	HMSL10020	0.37037	735906.7	A443654	HMSL10045	0.21383	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M10	1957	150	534	735907.7404	735906.7	Dasatinib	HMSL10020	0.37037	735906.7	A443654	HMSL10045	0.21383	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M11	1166	26	115	735907.1248	735906.7	Foretinib	HMSL10157	1.1111	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M11	2294	75	249	735907.7404	735906.7	Foretinib	HMSL10157	1.1111	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M12	804	85	194	735907.1248	735906.7	Foretinib	HMSL10157	1.1111	735906.7	WYE125132	HMSL10064	0.37037	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M12	1978	25	210	735907.7404	735906.7	Foretinib	HMSL10157	1.1111	735906.7	WYE125132	HMSL10064	0.37037	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M13	2545	25	83	735907.1248	735906.7	TAE684	HMSL10024	1.1111	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M13	5881	76	282	735907.7404	735906.7	TAE684	HMSL10024	1.1111	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M14	1014	99	205	735907.1248	735906.7	Dasatinib	HMSL10020	0.04	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M14	2678	67	377	735907.7404	735906.7	Dasatinib	HMSL10020	0.04	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M15	812	63	118	735907.1248	735906.7	A443654	HMSL10045	1.1111	735906.7	-	-	0	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M15	4450	123	456	735907.7404	735906.7	A443654	HMSL10045	1.1111	735906.7	-	-	0	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M16	716	32	210	735907.1248	735906.7	Dasatinib	HMSL10020	0.12346	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M16	1288	104	302	735907.7404	735906.7	Dasatinib	HMSL10020	0.12346	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M17	837	44	272	735907.1248	735906.7	Dasatinib	HMSL10020	0.37037	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M17	1034	81	246	735907.7404	735906.7	Dasatinib	HMSL10020	0.37037	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M18	1615	5	41	735907.1248	735906.7	Saracatinib	HMSL10032	1.1111	735906.7	WYE125132	HMSL10064	0.04	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M18	3971	27	199	735907.7404	735906.7	Saracatinib	HMSL10032	1.1111	735906.7	WYE125132	HMSL10064	0.04	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M19	1238	23	68	735907.1248	735906.7	WYE125132	HMSL10064	1.1111	735906.7	-	-	0	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M19	3455	10	176	735907.7404	735906.7	WYE125132	HMSL10064	1.1111	735906.7	-	-	0	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M20	3668	10	57	735907.1248	735906.7	-	-	0	735906.7	-	-	0	ctl_vehicle
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M20	6764	42	224	735907.7404	735906.7	-	-	0	735906.7	-	-	0	ctl_vehicle
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M21	1448	22	72	735907.1248	735906.7	AZD8330	HMSL10164	0.013333	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M21	4882	201	805	735907.7404	735906.7	AZD8330	HMSL10164	0.013333	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M22	2022	22	90	735907.1248	735906.7	GSK1059615	HMSL10172	1.1111	735906.7	-	-	0	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M22	6790	38	229	735907.7404	735906.7	GSK1059615	HMSL10172	1.1111	735906.7	-	-	0	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M23	1327	71	151	735907.1248	735906.7	AZD8330	HMSL10164	0.12346	735906.7	AEW541	HMSL10122	3.3333	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M23	2663	145	457	735907.7404	735906.7	AZD8330	HMSL10164	0.12346	735906.7	AEW541	HMSL10122	3.3333	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	M24	1755.2979	24	63	735907.1248	735906.7	AZD8330	HMSL10164	0.04	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	M24	3596.8024	697.3638	1234.2549	735907.7404	735906.7	AZD8330	HMSL10164	0.04	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	N01	1179.8268	46	119	735907.1248	735906.7	AZD8330	HMSL10164	0.37037	735906.7	GSK1059615	HMSL10172	1.1111	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	N01	2489.485	1057.099	997.9785	735907.7404	735906.7	AZD8330	HMSL10164	0.37037	735906.7	GSK1059615	HMSL10172	1.1111	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	N02	846	46	126	735907.1248	735906.7	TAE684	HMSL10024	1.9245	735906.7	WYE125132	HMSL10064	0.37037	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	N02	2407	15	165	735907.7404	735906.7	TAE684	HMSL10024	1.9245	735906.7	WYE125132	HMSL10064	0.37037	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	N03	557	101	144	735907.1248	735906.7	TAE684	HMSL10024	1.1111	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	N03	1899	244	491	735907.7404	735906.7	TAE684	HMSL10024	1.1111	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	N04	1490	45	133	735907.1248	735906.7	Neratinib	HMSL10018	3.3333	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	N04	6572	51	308	735907.7404	735906.7	Neratinib	HMSL10018	3.3333	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	N05	989	91	176	735907.1248	735906.7	Foretinib	HMSL10157	1.1111	735906.7	AEW541	HMSL10122	3.3333	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	N05	1956	55	222	735907.7404	735906.7	Foretinib	HMSL10157	1.1111	735906.7	AEW541	HMSL10122	3.3333	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	N06	1067	12	143	735907.1248	735906.7	Dasatinib	HMSL10020	0.04	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	N06	2244	14	163	735907.7404	735906.7	Dasatinib	HMSL10020	0.04	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	N07	2263	23	150	735907.1248	735906.7	Foretinib	HMSL10157	0.12346	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	N07	6643	24	251	735907.7404	735906.7	Foretinib	HMSL10157	0.12346	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	N08	628	84	186	735907.1248	735906.7	Foretinib	HMSL10157	0.12346	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	N08	3991	73	361	735907.7404	735906.7	Foretinib	HMSL10157	0.12346	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	N09	1276	17	56	735907.1248	735906.7	AZD8330	HMSL10164	0.12346	735906.7	WYE125132	HMSL10064	0.04	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	N09	2494	411	636	735907.7404	735906.7	AZD8330	HMSL10164	0.12346	735906.7	WYE125132	HMSL10064	0.04	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	N10	2675	11	64	735907.1248	735906.7	A443654	HMSL10045	0.12346	735906.7	-	-	0	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	N10	6750	27	259	735907.7404	735906.7	A443654	HMSL10045	0.12346	735906.7	-	-	0	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	N11	1292	18	65	735907.1248	735906.7	WYE125132	HMSL10064	0.12346	735906.7	-	-	0	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	N11	4501	20	194	735907.7404	735906.7	WYE125132	HMSL10064	0.12346	735906.7	-	-	0	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	N12	1272	25	69	735907.1248	735906.7	AZD628	HMSL10050	1.1111	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	N12	2888	107	598	735907.7404	735906.7	AZD628	HMSL10050	1.1111	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	N13	2996	9	53	735907.1248	735906.7	Neratinib	HMSL10018	3.3333	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	N13	6709	49	284	735907.7404	735906.7	Neratinib	HMSL10018	3.3333	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	N14	3734	8	73	735907.1248	735906.7	AEW541	HMSL10122	0.12346	735906.7	-	-	0	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	N14	6809	31	211	735907.7404	735906.7	AEW541	HMSL10122	0.12346	735906.7	-	-	0	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	N15	762	86	183	735907.1248	735906.7	Foretinib	HMSL10157	0.37037	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	N15	4376	61	380	735907.7404	735906.7	Foretinib	HMSL10157	0.37037	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	N16	636	91	239	735907.1248	735906.7	TAE684	HMSL10024	3.3333	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	N16	1509	66	399	735907.7404	735906.7	TAE684	HMSL10024	3.3333	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	N17	808	76	313	735907.1248	735906.7	Dasatinib	HMSL10020	0.12346	735906.7	GSK1059615	HMSL10172	1.1111	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	N17	1631	65	300	735907.7404	735906.7	Dasatinib	HMSL10020	0.12346	735906.7	GSK1059615	HMSL10172	1.1111	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	N18	1210	13	71	735907.1248	735906.7	Neratinib	HMSL10018	1.1111	735906.7	WYE125132	HMSL10064	0.37037	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	N18	3625	6	131	735907.7404	735906.7	Neratinib	HMSL10018	1.1111	735906.7	WYE125132	HMSL10064	0.37037	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	N19	3250	3	59	735907.1248	735906.7	Neratinib	HMSL10018	1.1111	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	N19	6612	17	219	735907.7404	735906.7	Neratinib	HMSL10018	1.1111	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	N20	1919	17	91	735907.1248	735906.7	AZD628	HMSL10050	3.3333	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	N20	3541	344	1086	735907.7404	735906.7	AZD628	HMSL10050	3.3333	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	N21	789	58	124	735907.1248	735906.7	TAE684	HMSL10024	3.3333	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	N21	2553	20	232	735907.7404	735906.7	TAE684	HMSL10024	3.3333	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	N22	1705	25	80	735907.1248	735906.7	AZD8330	HMSL10164	0.04	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_14	MDAMB231	HMSL50058	LJP56comboMAPK_20141030.mat	4	0	N22	3663	289	877	735907.7404	735906.7	AZD8330	HMSL10164	0.04	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_06	HS578T	HMSL50238	LJP56comboMAPK_20141030.mat	4	0	N23	2727	18	104	735907.1248	735906.7	Foretinib	HMSL10157	0.12346	735906.7	AEW541	HMSL10122	1.1111	trt_cp
